2024-12-17 19:12:22 INFO  LoginPage :40 - enter user name :Admin
2024-12-17 20:12:245 INFO  AddUserPage :79 - Select Status [[ChromeDriver: chrome on windows (557f08245d04ed520ac3887c15635344)] -> xpath: //label[normalize-space()='Status']/parent::div/following-sibling::div//div[@class='oxd-select-wrapper']] as Disable
2024-12-17 20:12:429 INFO  AddUserPage :84 - Enter password [[ChromeDriver: chrome on windows (557f08245d04ed520ac3887c15635344)] -> xpath: //div[@class='oxd-grid-item oxd-grid-item--gutters user-password-cell']//div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@type='password']]
2024-12-17 20:12:623 INFO  AddUserPage :89 - Enter password confirmation [[ChromeDriver: chrome on windows (557f08245d04ed520ac3887c15635344)] -> xpath: //div[@class='oxd-grid-item oxd-grid-item--gutters']//div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@type='password']]
2024-12-17 20:12:838 INFO  AddUserPage :93 - Click on Save button[[ChromeDriver: chrome on windows (557f08245d04ed520ac3887c15635344)] -> xpath: //button[normalize-space()='Save']]
2024-12-17 20:12:561 INFO  AddUserPage :97 - get success message [[ChromeDriver: chrome on windows (557f08245d04ed520ac3887c15635344)] -> xpath: //p[@class='oxd-text oxd-text--p oxd-text--toast-message oxd-toast-content-text']]
2024-12-17 20:12:856 INFO  LoginPage :48 - enter user name :Admin
2024-12-17 20:12:25 INFO  LoginPage :54 - enter passwordadmin123
2024-12-17 20:12:270 INFO  LoginPage :59 - click on [[ChromeDriver: chrome on windows (261d10c0793f044d44f92dfc5de068fe)] -> xpath: //button[@type='submit']]
2024-12-17 20:12:618 INFO  HomePage :22 - verify user profile image is displayed  [[ChromeDriver: chrome on windows (261d10c0793f044d44f92dfc5de068fe)] -> xpath: //span[@class='oxd-userdropdown-tab']]
2024-12-17 20:12:347 INFO  LoginPage :48 - enter user name :Admin
2024-12-17 20:12:540 INFO  LoginPage :54 - enter passwordadmin123
2024-12-17 20:12:699 INFO  LoginPage :59 - click on [[ChromeDriver: chrome on windows (e297031c55c9e223d714a7a26bb3125b)] -> xpath: //button[@type='submit']]
2024-12-17 20:12:264 INFO  AddUserPage :76 - Get page title of : [[ChromeDriver: chrome on windows (e297031c55c9e223d714a7a26bb3125b)] -> xpath: //h5]
2024-12-17 20:12:545 INFO  AddUserPage :102 - Enter user name : prime test
2024-12-17 20:12:768 INFO  AddUserPage :108 - select user roll from drop down as Admin
2024-12-17 20:12:972 INFO  AddUserPage :115 - select user status from drop down as Disable
2024-12-17 20:12:144 INFO  AddUserPage :120 - Click on search button [[ChromeDriver: chrome on windows (e297031c55c9e223d714a7a26bb3125b)] -> xpath: //button[normalize-space()='Search']]
2024-12-17 20:12:420 INFO  AddUserPage :124 - get user name from search result [[ChromeDriver: chrome on windows (e297031c55c9e223d714a7a26bb3125b)] -> xpath: //div[@role='columnheader'or normalize-space()='Username'][2]/ancestor::div[@role='rowgroup']/following-sibling::div[@class='oxd-table-body']//div[@class='oxd-table-cell oxd-padding-cell'][2]]
2024-12-18 00:12:368 INFO  LoginPage :48 - enter user name :Admin
2024-12-18 00:12:429 INFO  LoginPage :54 - enter passwordadmin123
2024-12-18 00:12:517 INFO  LoginPage :59 - click on [[ChromeDriver: chrome on windows (93127a651d0ae110731760961833fa8a)] -> xpath: //button[@type='submit']]
2024-12-18 00:12:629 INFO  DashboardPage :31 - get the Dashboard page title [[ChromeDriver: chrome on windows (93127a651d0ae110731760961833fa8a)] -> xpath: //div[@class='oxd-topbar-header-title']//h6]
2024-12-18 00:12:569 INFO  LoginPage :48 - enter user name :Admin
2024-12-18 00:12:632 INFO  LoginPage :54 - enter passwordadmin123
2024-12-18 00:12:692 INFO  LoginPage :59 - click on [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //button[@type='submit']]
2024-12-18 00:12:846 INFO  AddUserPage :76 - Get page title of : [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //h5]
2024-12-18 00:12:175 INFO  AddUserPage :97 - click on add button[[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //button[normalize-space()='Add']]
2024-12-18 00:12:416 INFO  AddUserPage :55 - Get Add User text [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //div[@class='orangehrm-card-container']/h6]
2024-12-18 00:12:607 INFO  AddUserPage :62 - Select User roles [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //label[normalize-space()='User Role']/parent::div/following-sibling::div//div[@class='oxd-select-wrapper']] as Admin
2024-12-18 00:12:715 INFO  AddUserPage :68 - Enter the Employee Name [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //label[normalize-space()='Employee Name']/parent::div/following-sibling::div//input] as a
2024-12-18 00:12:767 INFO  AddUserPage :73 - Enter the Username [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //label[normalize-space()='Username']/parent::div/following-sibling::div//input] as prime test
2024-12-18 00:12:921 INFO  AddUserPage :79 - Select Status [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //label[normalize-space()='Status']/parent::div/following-sibling::div//div[@class='oxd-select-wrapper']] as Disable
2024-12-18 00:12:996 INFO  AddUserPage :84 - Enter password [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //div[@class='oxd-grid-item oxd-grid-item--gutters user-password-cell']//div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@type='password']]
2024-12-18 00:12:59 INFO  AddUserPage :89 - Enter password confirmation [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //div[@class='oxd-grid-item oxd-grid-item--gutters']//div[@class='oxd-input-group oxd-input-field-bottom-space']//div//input[@type='password']]
2024-12-18 00:12:153 INFO  AddUserPage :93 - Click on Save button[[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //button[normalize-space()='Save']]
2024-12-18 00:12:647 INFO  AddUserPage :97 - get success message [[ChromeDriver: chrome on windows (8465ce8e6193bcf8cc60ba987361011a)] -> xpath: //p[@class='oxd-text oxd-text--p oxd-text--toast-message oxd-toast-content-text']]
